"ID","Year","soyarea"
"CR247182","X2005",0
"CR247182","X2010",0
"CR247182","X2012",0
"CR247183","X2005",0
"CR247183","X2010",0
"CR247183","X2012",0
"CR247184","X2005",0
"CR247184","X2010",0
"CR247184","X2012",0
"CR247185","X2005",0
"CR247185","X2010",0
"CR247185","X2012",0
"CR247186","X2005",0
"CR247186","X2010",0
"CR247186","X2012",0
"CR247187","X2005",0.0382900722324848
"CR247187","X2010",0.00843813363462687
"CR247187","X2012",0.156804904341698
"CR247188","X2005",0.548040449619293
"CR247188","X2010",0.135315135121346
"CR247188","X2012",2.37581562995911
"CR247189","X2005",0.00187824538443238
"CR247189","X2010",0.000978147611021996
"CR247189","X2012",0.0242538470774889
"CR247190","X2005",0.482252806425095
"CR247190","X2010",0.0815600231289864
"CR247190","X2012",1.33115422725677
"CR247191","X2005",0.622048556804657
"CR247191","X2010",0.106862857937813
"CR247191","X2012",1.63175868988037
"CR247192","X2005",0.468029201030731
"CR247192","X2010",0.0902582183480263
"CR247192","X2012",1.59119856357574
"CR247193","X2005",0.254784941673279
"CR247193","X2010",0.0382802411913872
"CR247193","X2012",0.586139261722565
"CR247194","X2005",4.82998847961426
"CR247194","X2010",0.976301908493042
"CR247194","X2012",16.9147987365723
"CR247195","X2005",3.08331418037415
"CR247195","X2010",0.538237869739532
"CR247195","X2012",8.67195415496826
"CR247196","X2005",2.40672159194946
"CR247196","X2010",0.400935590267181
"CR247196","X2012",6.36388921737671
"CR247197","X2005",1.76480233669281
"CR247197","X2010",0.264084339141846
"CR247197","X2012",3.87221693992615
"CR247198","X2005",0.418674618005753
"CR247198","X2010",0.103871911764145
"CR247198","X2012",1.605144739151
"CR247199","X2005",67.2120513916016
"CR247199","X2010",41.7401580810547
"CR247199","X2012",77.5048522949219
"CR247200","X2005",201.525177001953
"CR247200","X2010",51.0711784362793
"CR247200","X2012",15.3418254852295
"CR247201","X2005",2805.580078125
"CR247201","X2010",3206.71508789062
"CR247201","X2012",4677.98095703125
"CR247202","X2005",7881.3359375
"CR247202","X2010",8677.7041015625
"CR247202","X2012",12552.369140625
"CR247203","X2005",9472.0791015625
"CR247203","X2010",10239.095703125
"CR247203","X2012",13548.173828125
"CR247204","X2005",17178.44921875
"CR247204","X2010",21941.8828125
"CR247204","X2012",30471.521484375
"CR247205","X2005",49857.08984375
"CR247205","X2010",84191.8125
"CR247205","X2012",105034.46875
"CR247206","X2005",47472.98046875
"CR247206","X2010",62086.9765625
"CR247206","X2012",66882.5859375
"CR247207","X2005",41183.6328125
"CR247207","X2010",48824.55078125
"CR247207","X2012",56748.51171875
"CR247208","X2005",35200.234375
"CR247208","X2010",41127.34375
"CR247208","X2012",46331.06640625
"CR247209","X2005",37821.48828125
"CR247209","X2010",41193.86328125
"CR247209","X2012",41538.69921875
"CR247210","X2005",11960.2158203125
"CR247210","X2010",9537.064453125
"CR247210","X2012",9937.443359375
"CR247211","X2005",3622.35668945312
"CR247211","X2010",3466.58032226562
"CR247211","X2012",3539.76904296875
"CR247212","X2005",3682.62353515625
"CR247212","X2010",2824.60595703125
"CR247212","X2012",3166.13232421875
"CR247213","X2005",358.82275390625
"CR247213","X2010",370.863525390625
"CR247213","X2012",412.191619873047
"CR247214","X2005",121.924308776855
"CR247214","X2010",125.453468322754
"CR247214","X2012",138.492324829102
"CR247215","X2005",43.1493148803711
"CR247215","X2010",44.5515670776367
"CR247215","X2012",50.7773094177246
"CR247216","X2005",0.597171187400818
"CR247216","X2010",0.583820283412933
"CR247216","X2012",13.3650875091553
"CR247217","X2005",0
"CR247217","X2010",0
"CR247217","X2012",11.5993814468384
"CR247218","X2005",0
"CR247218","X2010",0
"CR247218","X2012",14.0947418212891
"CR247219","X2005",0.322680592536926
"CR247219","X2010",0.106120608747005
"CR247219","X2012",17.8738422393799
"CR247220","X2005",71.714729309082
"CR247220","X2010",23.3919162750244
"CR247220","X2012",789.377075195312
"CR247221","X2005",1022.85595703125
"CR247221","X2010",926.861206054688
"CR247221","X2012",1731.38671875
"CR247222","X2005",2429.40161132812
"CR247222","X2010",2245.38745117188
"CR247222","X2012",2858.55541992188
"CR247223","X2005",1990.84765625
"CR247223","X2010",1827.88854980469
"CR247223","X2012",2328.09204101562
"CR247224","X2005",4035.85546875
"CR247224","X2010",3729.58251953125
"CR247224","X2012",4755.66552734375
"CR247225","X2005",1626.69763183594
"CR247225","X2010",1537.0478515625
"CR247225","X2012",1965.16772460938
"CR247239","X2005",5106.353515625
"CR247239","X2010",3082.35791015625
"CR247239","X2012",3620.57763671875
"CR247240","X2005",19259.724609375
"CR247240","X2010",11619.099609375
"CR247240","X2012",13642.1376953125
"CR247241","X2005",6697.7880859375
"CR247241","X2010",4041.33715820312
"CR247241","X2012",4745.20263671875
"CR248176","X2005",0
"CR248176","X2010",0
"CR248176","X2012",0
"CR248177","X2005",0
"CR248177","X2010",0
"CR248177","X2012",0
"CR248178","X2005",0
"CR248178","X2010",0
"CR248178","X2012",0
"CR248179","X2005",0
"CR248179","X2010",0
"CR248179","X2012",0
"CR248180","X2005",0
"CR248180","X2010",0
"CR248180","X2012",0
"CR248181","X2005",0
"CR248181","X2010",0
"CR248181","X2012",0
"CR248182","X2005",0
"CR248182","X2010",0
"CR248182","X2012",0
"CR248183","X2005",0
"CR248183","X2010",0
"CR248183","X2012",0
"CR248184","X2005",0
"CR248184","X2010",0
"CR248184","X2012",0
"CR248185","X2005",0
"CR248185","X2010",0
"CR248185","X2012",0
"CR248186","X2005",0.85354608297348
"CR248186","X2010",1.30337750911713
"CR248186","X2012",1.48104071617126
"CR248187","X2005",1.62760972976685
"CR248187","X2010",1.87668752670288
"CR248187","X2012",3.27149033546448
"CR248188","X2005",2.27274680137634
"CR248188","X2010",0.490397989749908
"CR248188","X2012",8.104172706604
"CR248189","X2005",16.2112674713135
"CR248189","X2010",2.89598703384399
"CR248189","X2012",46.2003059387207
"CR248190","X2005",12.6008062362671
"CR248190","X2010",2.80748128890991
"CR248190","X2012",50.266529083252
"CR248191","X2005",11.5206422805786
"CR248191","X2010",2.23963665962219
"CR248191","X2012",38.5728492736816
"CR248192","X2005",0.73347407579422
"CR248192","X2010",0.1128034517169
"CR248192","X2012",1.82175385951996
"CR248193","X2005",1.7645515203476
"CR248193","X2010",0.418620765209198
"CR248193","X2012",8.44643402099609
"CR248194","X2005",4.01210069656372
"CR248194","X2010",1.00321424007416
"CR248194","X2012",18.5440807342529
"CR248195","X2005",2.24220991134644
"CR248195","X2010",0.508789777755737
"CR248195","X2012",7.92154216766357
"CR248196","X2005",2.26984262466431
"CR248196","X2010",0.490292191505432
"CR248196","X2012",7.69105958938599
"CR248197","X2005",0.868077516555786
"CR248197","X2010",0.12112233042717
"CR248197","X2012",1.78174662590027
"CR248198","X2005",0.14122648537159
"CR248198","X2010",0.0244287457317114
"CR248198","X2012",0.382363677024841
"CR248199","X2005",190.58903503418
"CR248199","X2010",216.705032348633
"CR248199","X2012",408.811157226562
"CR248200","X2005",480.860534667969
"CR248200","X2010",236.219467163086
"CR248200","X2012",305.078125
"CR248201","X2005",1625.60205078125
"CR248201","X2010",1627.6474609375
"CR248201","X2012",2730.61547851562
"CR248202","X2005",2561.52954101562
"CR248202","X2010",2996.64575195312
"CR248202","X2012",4854.494140625
"CR248203","X2005",10582.30859375
"CR248203","X2010",13589.0107421875
"CR248203","X2012",18880.458984375
"CR248204","X2005",29538.267578125
"CR248204","X2010",38146.10546875
"CR248204","X2012",46517.68359375
"CR248205","X2005",74854.9765625
"CR248205","X2010",101483.09375
"CR248205","X2012",110234.3359375
"CR248206","X2005",134092.25
"CR248206","X2010",156160.71875
"CR248206","X2012",158480.3125
"CR248207","X2005",138854.734375
"CR248207","X2010",154692.515625
"CR248207","X2012",157458.390625
"CR248208","X2005",100940.9140625
"CR248208","X2010",117715.8984375
"CR248208","X2012",120448.25
"CR248209","X2005",74744.7734375
"CR248209","X2010",93206.53125
"CR248209","X2012",93479.3515625
"CR248210","X2005",32168.67578125
"CR248210","X2010",40700.46484375
"CR248210","X2012",42840.62890625
"CR248211","X2005",2482.79736328125
"CR248211","X2010",2390.68627929688
"CR248211","X2012",2577.646484375
"CR248212","X2005",4965.9375
"CR248212","X2010",3753.78759765625
"CR248212","X2012",4253.72021484375
"CR248213","X2005",3883.25390625
"CR248213","X2010",2978.87622070312
"CR248213","X2012",3358.4599609375
"CR248214","X2005",101.920394897461
"CR248214","X2010",107.630790710449
"CR248214","X2012",119.723663330078
"CR248215","X2005",46.551097869873
"CR248215","X2010",48.7458801269531
"CR248215","X2012",61.9817924499512
"CR248216","X2005",0
"CR248216","X2010",0
"CR248216","X2012",15.5967044830322
"CR248217","X2005",0
"CR248217","X2010",0
"CR248217","X2012",13.5755634307861
"CR248218","X2005",0
"CR248218","X2010",0
"CR248218","X2012",15.0986003875732
"CR248219","X2005",41.6751518249512
"CR248219","X2010",13.5876026153564
"CR248219","X2012",464.610931396484
"CR248220","X2005",75.4402694702148
"CR248220","X2010",24.8828525543213
"CR248220","X2012",839.068115234375
"CR248221","X2005",378.055603027344
"CR248221","X2010",297.768402099609
"CR248221","X2012",1319.6611328125
"CR248222","X2005",2942.1650390625
"CR248222","X2010",2764.04956054688
"CR248222","X2012",3767.86474609375
"CR248223","X2005",4522.31640625
"CR248223","X2010",4176.70947265625
"CR248223","X2012",5313.51806640625
"CR248224","X2005",5280
"CR248224","X2010",4982.24462890625
"CR248224","X2012",6090.46826171875
"CR248225","X2005",10741.3876953125
"CR248225","X2010",10557.130859375
"CR248225","X2012",11107.7998046875
"CR248238","X2005",6337.7783203125
"CR248238","X2010",3823.65356445312
"CR248238","X2012",4488.4853515625
"CR248239","X2005",18359.388671875
"CR248239","X2010",11071.4208984375
"CR248239","X2012",12996.43359375
"CR248240","X2005",20949.046875
"CR248240","X2010",12631.2138671875
"CR248240","X2012",14828.8994140625
"CR248241","X2005",20060.1171875
"CR248241","X2010",12340.9853515625
"CR248241","X2012",14479.08984375
"CR248242","X2005",3121.85473632812
"CR248242","X2010",2986.48583984375
"CR248242","X2012",3453.78100585938
"CR249176","X2005",0
"CR249176","X2010",0
"CR249176","X2012",0
"CR249177","X2005",0
"CR249177","X2010",0
"CR249177","X2012",0
"CR249178","X2005",0
"CR249178","X2010",0
"CR249178","X2012",0
"CR249179","X2005",0
"CR249179","X2010",0
"CR249179","X2012",0
"CR249180","X2005",0
"CR249180","X2010",0
"CR249180","X2012",0
"CR249181","X2005",0
"CR249181","X2010",0
"CR249181","X2012",0
"CR249182","X2005",0
"CR249182","X2010",0
"CR249182","X2012",0
"CR249183","X2005",0
"CR249183","X2010",0
"CR249183","X2012",0
"CR249184","X2005",0
"CR249184","X2010",0
"CR249184","X2012",0
"CR249185","X2005",480.910919189453
"CR249185","X2010",360.009979248047
"CR249185","X2012",362.354888916016
"CR249186","X2005",133.256637573242
"CR249186","X2010",142.012649536133
"CR249186","X2012",151.496826171875
"CR249187","X2005",7.95671033859253
"CR249187","X2010",10.4108963012695
"CR249187","X2012",11.3191766738892
"CR249188","X2005",5.8692774772644
"CR249188","X2010",1.24318647384644
"CR249188","X2012",20.5407962799072
"CR249189","X2005",25.8829593658447
"CR249189","X2010",4.88537931442261
"CR249189","X2012",78.2060928344727
"CR249190","X2005",15.7012481689453
"CR249190","X2010",3.27711391448975
"CR249190","X2012",54.7190704345703
"CR249191","X2005",3.7733211517334
"CR249191","X2010",0.79369580745697
"CR249191","X2012",12.8612642288208
"CR249192","X2005",2.25013184547424
"CR249192","X2010",0.401031762361526
"CR249192","X2012",6.53300333023071
"CR249193","X2005",10.6554107666016
"CR249193","X2010",2.32674193382263
"CR249193","X2012",40.207389831543
"CR249194","X2005",7.02475643157959
"CR249194","X2010",1.54709827899933
"CR249194","X2012",29.1891059875488
"CR249195","X2005",8.13791847229004
"CR249195","X2010",1.90574157238007
"CR249195","X2012",35.3576507568359
"CR249196","X2005",4.801917552948
"CR249196","X2010",1.4495644569397
"CR249196","X2012",24.2287178039551
"CR249197","X2005",5.31870698928833
"CR249197","X2010",0.874884784221649
"CR249197","X2012",13.5928621292114
"CR249198","X2005",0.141816720366478
"CR249198","X2010",0.122483849525452
"CR249198","X2012",1.83941972255707
"CR249199","X2005",53.4146156311035
"CR249199","X2010",48.5947875976562
"CR249199","X2012",96.6428909301758
"CR249200","X2005",923.494812011719
"CR249200","X2010",858.609558105469
"CR249200","X2012",1416.70532226562
"CR249201","X2005",2210.44458007812
"CR249201","X2010",2106.40942382812
"CR249201","X2012",3476.919921875
"CR249202","X2005",5335.009765625
"CR249202","X2010",5436.80322265625
"CR249202","X2012",8059.4267578125
"CR249203","X2005",30247.158203125
"CR249203","X2010",41920.69140625
"CR249203","X2012",51723.5
"CR249204","X2005",65992.3125
"CR249204","X2010",84952.109375
"CR249204","X2012",93330.5546875
"CR249205","X2005",123545.515625
"CR249205","X2010",149462.703125
"CR249205","X2012",154956.125
"CR249206","X2005",145199.015625
"CR249206","X2010",174160.46875
"CR249206","X2012",178465.265625
"CR249207","X2005",140635.953125
"CR249207","X2010",166519.078125
"CR249207","X2012",169719.25
"CR249208","X2005",145165.671875
"CR249208","X2010",166306.03125
"CR249208","X2012",168764.78125
"CR249209","X2005",90774.8125
"CR249209","X2010",118840.4765625
"CR249209","X2012",126035.3203125
"CR249210","X2005",15051.0625
"CR249210","X2010",18784.92578125
"CR249210","X2012",19962.70703125
"CR249211","X2005",3354.33935546875
"CR249211","X2010",2505.25854492188
"CR249211","X2012",2813.2998046875
"CR249212","X2005",3977.18481445312
"CR249212","X2010",2986.81884765625
"CR249212","X2012",3356.39990234375
"CR249213","X2005",1921.94702148438
"CR249213","X2010",1514.08129882812
"CR249213","X2012",1717.2822265625
"CR249214","X2005",567.360412597656
"CR249214","X2010",524.458312988281
"CR249214","X2012",586.242370605469
"CR249215","X2005",1864.82482910156
"CR249215","X2010",1679.34252929688
"CR249215","X2012",1714.216796875
"CR249216","X2005",0
"CR249216","X2010",0
"CR249216","X2012",16.8874778747559
"CR249217","X2005",0
"CR249217","X2010",0
"CR249217","X2012",15.4923753738403
"CR249218","X2005",2.30705285072327
"CR249218","X2010",0.749694406986237
"CR249218","X2012",40.6729774475098
"CR249219","X2005",55.5636825561523
"CR249219","X2010",18.2078475952148
"CR249219","X2012",621.357543945312
"CR249220","X2005",74.6773300170898
"CR249220","X2010",25.1884098052979
"CR249220","X2012",854.404968261719
"CR249221","X2005",70.377799987793
"CR249221","X2010",23.8486843109131
"CR249221","X2012",806.677795410156
"CR249222","X2005",1276.14819335938
"CR249222","X2010",1154.80651855469
"CR249222","X2012",2190.9765625
"CR249223","X2005",21487.17578125
"CR249223","X2010",21106.021484375
"CR249223","X2012",22351.53515625
"CR249224","X2005",61608.4765625
"CR249224","X2010",60924.42578125
"CR249224","X2012",62932.8984375
"CR249225","X2005",64299.5859375
"CR249225","X2010",63443.0078125
"CR249225","X2012",65343.06640625
"CR249226","X2005",23633.037109375
"CR249226","X2010",23318.587890625
"CR249226","X2012",24015.103515625
"CR249227","X2005",4550.064453125
"CR249227","X2010",4413.61328125
"CR249227","X2012",4561.08544921875
"CR249237","X2005",8125.61572265625
"CR249237","X2010",5782.43408203125
"CR249237","X2012",6484.4482421875
"CR249238","X2005",34400.63671875
"CR249238","X2010",27820.146484375
"CR249238","X2012",30342.673828125
"CR249239","X2005",18496.13671875
"CR249239","X2010",11159.8896484375
"CR249239","X2012",13104.9775390625
"CR249240","X2005",20663.1171875
"CR249240","X2010",12461.091796875
"CR249240","X2012",14630.673828125
"CR249241","X2005",18580.55859375
"CR249241","X2010",13226.296875
"CR249241","X2012",15434.8564453125
"CR249242","X2005",14486.7724609375
"CR249242","X2010",13867.453125
"CR249242","X2012",16038.142578125
"CR249243","X2005",903.648132324219
"CR249243","X2010",864.763061523438
"CR249243","X2012",1000.00579833984
"CR250175","X2005",0
"CR250175","X2010",0
"CR250175","X2012",0
"CR250176","X2005",0
"CR250176","X2010",0
"CR250176","X2012",0
"CR250177","X2005",0
"CR250177","X2010",0.00458118505775928
"CR250177","X2012",0.0161237083375454
"CR250178","X2005",3.28653311729431
"CR250178","X2010",2.45778584480286
"CR250178","X2012",4.19927024841309
"CR250179","X2005",0.886960446834564
"CR250179","X2010",1.21443116664886
"CR250179","X2012",2.74548578262329
"CR250180","X2005",1.05441319942474
"CR250180","X2010",1.45218074321747
"CR250180","X2012",2.92565155029297
"CR250181","X2005",6.38959169387817
"CR250181","X2010",7.05808782577515
"CR250181","X2012",10.9469919204712
"CR250182","X2005",16.5728340148926
"CR250182","X2010",19.161262512207
"CR250182","X2012",25.6713275909424
"CR250183","X2005",272.409851074219
"CR250183","X2010",303.403472900391
"CR250183","X2012",337.032196044922
"CR250184","X2005",2253.037109375
"CR250184","X2010",1979.30456542969
"CR250184","X2012",2102.3232421875
"CR250185","X2005",710.385986328125
"CR250185","X2010",514.848754882812
"CR250185","X2012",505.734252929688
"CR250186","X2005",133.128265380859
"CR250186","X2010",122.469184875488
"CR250186","X2012",121.79833984375
"CR250187","X2005",87.5958709716797
"CR250187","X2010",68.6284484863281
"CR250187","X2012",71.715950012207
"CR250188","X2005",4.04754161834717
"CR250188","X2010",0.796337008476257
"CR250188","X2012",12.2493085861206
"CR250189","X2005",24.87424659729
"CR250189","X2010",4.9398717880249
"CR250189","X2012",84.5134582519531
"CR250190","X2005",0.214553952217102
"CR250190","X2010",0.139178156852722
"CR250190","X2012",1.26801061630249
"CR250191","X2005",0.133378326892853
"CR250191","X2010",0.047573771327734
"CR250191","X2012",0.432384938001633
"CR250192","X2005",0.0186589471995831
