"","ID","Country","area_km2","Year","dEDD_total","dEDD_ghg","dEDD_luc","floss","soyarea","Forarea","Y0","dyt","dyl","dyg","CRVln","areasoyp","Scenario","CD_Bioma"
"9846","CR249222","Brazil",2882,"X2035",121.982566833496,69.3639984130859,37.4340896606445,-19.92,11.18,0.0220680083275503,3.14056517601013,-0.456601767230429,-0.170697628844008,-0.293067429723025,288.307604075191,0.0387925052047189,"IDC3ZD",3
"9847","CR249222","Brazil",2882,"X2040",114.571449279785,61.3266983032227,39.0405654907227,-19.92,11.08,0.0220680083275503,3.28757035446167,-0.436088100586306,-0.177332218478277,-0.264079727490892,313.533175236863,0.0384455239417071,"IDC3ZD",3
"9848","CR249222","Brazil",2882,"X2045",140.248107910156,82.9183044433594,39.0405235290527,-19.92,10.95,0.0220680083275503,3.42789347934723,-0.504030347969147,-0.177332045875689,-0.339389929863252,326.915370617531,0.0379944482997918,"IDC3ZD",3
"9849","CR249222","Brazil",2882,"X2050",127.563522338867,72.2123641967773,39.0397529602051,-19.92,10.79,0.0220680083275503,3.56821660423279,-0.471555562523968,-0.177328876258096,-0.303064088128719,340.29178871452,0.0374392782789729,"IDC3ZD",3
"9850","CR249223","Brazil",2873,"X2015",18.0264415740967,11.2147302627563,6.17844438552856,-1.29,58.79,0.000904977375565611,2.8049007525444,-0.0861896356376314,-0.0304199330845394,-0.054530501744711,45.8877275635919,0.204629307344239,"IDC3ZD",3
"9851","CR249223","Brazil",2873,"X2020",30.8724517822266,23.7562789916992,5.88541650772095,-1.29,92.88,0.000904977375565611,2.99222277116775,-0.143038477173656,-0.0289983219627566,-0.111998098762018,46.6646044569461,0.323285764009746,"IDC3ZD",3
"9852","CR249223","Brazil",2873,"X2025",47.0262145996094,39.5648612976074,5.59281492233276,-1.29,134.18,0.000904977375565611,3.15243239235878,-0.209532766071935,-0.0275766991415561,-0.179486000539147,46.752932914788,0.46703793943613,"IDC3ZD",3
"9853","CR249223","Brazil",2873,"X2030",41.4972114562988,34.2612152099609,5.59259080886841,-1.29,169.62,0.000904977375565611,3.3126420135498,-0.187375428110232,-0.0275756094751718,-0.15743635455147,49.1270202787232,0.59039331709015,"IDC3ZD",3
"9854","CR249223","Brazil",2873,"X2035",70.0818176269531,61.7231292724609,5.59241914749146,-1.29,205.89,0.000904977375565611,3.47531639814377,-0.295600130859672,-0.0275747748362642,-0.265536990687677,51.5379479205794,0.716637660981552,"IDC3ZD",3
"9855","CR249223","Brazil",2873,"X2040",64.0736236572266,55.9428749084473,5.59232521057129,-1.29,245.89,0.000904977375565611,3.63799078273773,-0.274118222470733,-0.0275743181030033,-0.244000356635078,53.9494689002444,0.855864949530108,"IDC3ZD",3
"9856","CR249223","Brazil",2873,"X2045",79.9843063354492,71.2618408203125,5.59226322174072,-1.29,274.37,0.000904977375565611,3.79327087712288,-0.329627353010913,-0.0275740167053025,-0.299743935290303,56.251575276129,0.954994778976679,"IDC3ZD",3
"9857","CR249223","Brazil",2873,"X2050",68.2409744262695,60.3659210205078,5.30068111419678,-1.29,283.97,0.000904977375565611,3.94855097150803,-0.289086753026155,-0.0261552726674584,-0.260535944942976,55.5415248025586,0.988409328228333,"IDC3ZD",3
"9858","CR249224","Brazil",2863,"X2015",10.5654888153076,9.2000560760498,1.23502779006958,-5.12,134.99,0.00674118057981139,2.79542950201035,-0.0514563248087763,-0.00615611196472554,-0.044958305584151,9.25498783268271,0.471498428222145,"IDC3ZD",3
"9859","CR249224","Brazil",2863,"X2020",23.2474803924561,22.0244903564453,0.986540198326111,-5.12,157.46,0.00674118057981139,2.98211899423599,-0.109736152176431,-0.00492055520081858,-0.104275554473927,7.89150570985739,0.549982535801607,"IDC3ZD",3
"9860","CR249224","Brazil",2863,"X2025",34.330493927002,33.3332748413086,0.738805413246155,-5.12,176.64,0.00674118057981139,3.14178763890266,-0.157728162650235,-0.00368721254184268,-0.1535180275472,6.23011117909369,0.616975200838282,"IDC3ZD",3
"9861","CR249224","Brazil",2863,"X2030",30.9605255126953,29.9872512817383,0.738805413246155,-5.12,242.71,0.00674118057981139,3.30145628356934,-0.14341577308383,-0.00368721254184268,-0.139237157208786,6.5467313719327,0.847747118407265,"IDC3ZD",3
"9862","CR249224","Brazil",2863,"X2035",55.9283218383789,55.1677093505859,0.491840958595276,-5.12,250.59,0.00674118057981139,3.46358136892319,-0.24394534405469,-0.00245618342609688,-0.24106454653659,4.57516740223779,0.875270695075096,"IDC3ZD",3
"9863","CR249224","Brazil",2863,"X2040",50.2077560424805,49.4709548950195,0.491840958595276,-5.12,257.44,0.00674118057981139,3.62570645427704,-0.222007799728837,-0.00245618342609688,-0.219136386094853,4.78932417425743,0.899196646873909,"IDC3ZD",3
"9864","CR249224","Brazil",2863,"X2045",63.6413192749023,62.8490104675293,0.491840958595276,-5.12,263.4,0.00674118057981139,3.78046221756935,-0.272547516156851,-0.00245618342609688,-0.269659965303842,4.99374654754891,0.920013971358715,"IDC3ZD",3
"9865","CR249224","Brazil",2863,"X2050",54.6415786743164,53.8860244750977,0.491840958595276,-5.12,268.59,0.00674118057981139,3.93521798086166,-0.239065422070829,-0.00245618342609688,-0.236185348789007,5.19816892084038,0.938141809290953,"IDC3ZD",3
"9866","CR250185","Brazil",1794,"X2015",25.1401233673096,9.24813270568848,14.4253530502319,-24.12,1.09,0.30546265328874,1.47846321225166,-0.118121173061172,-0.0695870556952795,-0.0451878539224292,55.3298868387966,0.00607580824972129,"IDC3ZD",1
"9867","CR250185","Brazil",1794,"X2020",36.0234069824219,14.5687799453735,18.5896244049072,-38.94,2.21,0.222853957636566,1.57720064997673,-0.164827538644312,-0.0887592276036284,-0.0702540477042179,75.2872197474233,0.0123188405797101,"IDC3ZD",1
"9868","CR250185","Brazil",1794,"X2025",59.5857467651367,38.4192276000977,15.4056310653687,-38.94,4.5,0.222853957636566,1.66164714276791,-0.257645757390482,-0.0741362147579704,-0.17477247104661,66.250629786491,0.0250836120401338,"IDC3ZD",1
"9869","CR250185","Brazil",1794,"X2030",34.0363922119141,19.5685291290283,11.9713678359985,-38.94,0.87,0.222853957636566,1.74609363555908,-0.156488683581615,-0.0581006329816673,-0.0932084198676655,54.5593504344347,0.0048494983277592,"IDC3ZD",1
"9870","CR250185","Brazil",1794,"X2035",73.7905960083008,49.768726348877,16.4570636749268,-38.94,2.38,0.222853957636566,1.83183930516243,-0.308542077991249,-0.0789908596262711,-0.220298115523485,77.8188863273582,0.0132664437012263,"IDC3ZD",1
"9871","CR250185","Brazil",1794,"X2040",58.8713760375977,40.7176780700684,12.990837097168,-38.94,6.54,0.222853957636566,1.91758497476578,-0.254989435516227,-0.0628896043485735,-0.184201907543476,64.8566150457969,0.0364548494983278,"IDC3ZD",1
"9872","CR250185","Brazil",1794,"X2045",80.8979339599609,52.0129890441895,19.6717281341553,-38.94,17.99,0.222853957636566,1.99943311393261,-0.332682723864647,-0.0936761991160397,-0.228998488685969,100.729560582076,0.100278706800446,"IDC3ZD",1
"9873","CR250185","Brazil",1794,"X2050",104.698616027832,54.8457298278809,34.2530937194824,-38.94,34.79,0.222853957636566,2.08128125309944,-0.407552537114162,-0.157402139493661,-0.239841754140059,176.182270079309,0.193924191750279,"IDC3ZD",1
"9874","CR250186","Brazil",2135,"X2015",18.3252964019775,8.68913745880127,8.65553283691406,-4,1.26,0.169180327868852,0.943733006477356,-0.0875540991382686,-0.0423545506951618,-0.0425154437440376,21.4966121789688,0.0059016393442623,"IDC3ZD",1
"9875","CR250186","Brazil",2135,"X2020",22.8372097015381,13.7180528640747,7.76117420196533,-6.66999999999999,2.57,0.156674473067916,1.00675911235809,-0.107908031937387,-0.0380625690361956,-0.0662908243245272,20.6084089930752,0.0120374707259953,"IDC3ZD",1
"9876","CR250186","Brazil",2135,"X2025",51.2679252624512,36.4239730834961,10.5660905838013,-6.66999999999999,5.32,0.156674473067916,1.06066301870346,-0.226120905547727,-0.0514591788229756,-0.166498573568711,29.3535800277135,0.0249180327868852,"IDC3ZD",1
"9877","CR250186","Brazil",2135,"X2030",38.0851287841797,18.4677295684814,16.1182632446289,-6.66999999999999,1.73,0.156674473067916,1.11456692504883,-0.17339278128423,-0.0774293459305722,-0.0882036806005688,46.4122411076799,0.00810304449648712,"IDC3ZD",1
"9878","CR250186","Brazil",2135,"X2035",71.1968307495117,47.2619590759277,16.1182632446289,-6.66999999999999,4.34,0.156674473067916,1.16930012226105,-0.299516279810833,-0.0774293459305722,-0.210463958575943,48.6914136620748,0.020327868852459,"IDC3ZD",1
"9879","CR250186","Brazil",2135,"X2040",70.3166122436523,38.6172065734863,22.711935043335,-6.66999999999999,4.31,0.156674473067916,1.22403331947327,-0.296426592129499,-0.107349074315675,-0.175588955358095,70.6662981832698,0.0201873536299766,"IDC3ZD",1
"9880","CR250186","Brazil",2135,"X2045",83.0968704223633,49.4112281799316,22.711935043335,-6.66999999999999,4.27,0.156674473067916,1.27627864408493,-0.339979479060084,-0.107349074315675,-0.218903159178941,73.6825426179216,0.02,"IDC3ZD",1
"9881","CR250186","Brazil",2135,"X2050",86.2837524414062,52.1251831054688,22.711935043335,-6.66999999999999,4.23,0.156674473067916,1.32852396869659,-0.350413168604729,-0.107349074315675,-0.229430876350343,76.6987870525734,0.0198126463700234,"IDC3ZD",1
"9882","CR250193","Brazil",3059,"X2015",24.2902355194092,9.769211769104,13.7670936584473,-5.64,0.02,0.181464530892449,0.880559795260429,-0.114365708912397,-0.0665197454556352,-0.0476722791561998,31.5014271075964,6.538084341288e-05,"IDC3ZD",1
"9883","CR250193","Brazil",3059,"X2020",39.7072067260742,25.0804061889648,12.8986597061157,-5.64,0.06,0.181464530892449,0.939366952061653,-0.180069774854572,-0.0624576028472968,-0.117857817170018,31.5530529930175,0.00019614253023864,"IDC3ZD",1
"9884","CR250193","Brazil",3059,"X2025",68.9032974243164,52.6545143127441,12.8985824584961,-5.64,0.16,0.181464530892449,0.989662546694279,-0.291437130071654,-0.0624572407326345,-0.231467611315543,33.2422741361661,0.00052304674730304,"IDC3ZD",1
"9885","CR250193","Brazil",3059,"X2030",77.8508834838867,50.2569122314453,22.2190475463867,-5.64,0.43,0.181464530892449,1.0399581413269,-0.32243813545766,-0.105146478949117,-0.222198991890228,58.8073204191029,0.00140568813337692,"IDC3ZD",1
"9886","CR250193","Brazil",3059,"X2035",107.307426452637,65.334228515625,32.4382972717285,-5.64,1.19,0.181464530892449,1.09102751433849,-0.41523026946847,-0.149721627758684,-0.278679084236835,87.8498533893584,0.00389016018306636,"IDC3ZD",1
"9887","CR250193","Brazil",3059,"X2040",121.895896911621,67.3875427246094,42.1268119812012,-5.64,2.95,0.181464530892449,1.14209688735008,-0.456366234788263,-0.189929550094667,-0.286046691917301,116.658472423063,0.0096436744033998,"IDC3ZD",1
"9888","CR250193","Brazil",3059,"X2045",148.644180297852,83.2179870605469,48.6246376037598,-5.64,5.69,0.181464530892449,1.19084492522478,-0.524420349215827,-0.215825093131897,-0.34037905539266,138.222245844671,0.0186008499509644,"IDC3ZD",1
"9889","CR250193","Brazil",3059,"X2050",150.238555908203,82.3202896118164,50.6572952270508,-5.64,5.69,0.181464530892449,1.23959296309948,-0.528196540529128,-0.223754525835431,-0.337411700712148,149.166647292609,0.0186008499509644,"IDC3ZD",1
"9890","CR250198","Brazil",3042,"X2015",16.2764568328857,11.1323223114014,4.71856307983398,-10.55,0.03,0.769953977646285,0.748314597249031,-0.0781587812235149,-0.0233166807903374,-0.0541408504522127,9.38364873348644,9.86193293885602e-05,"IDC3ZD",1
"9891","CR250198","Brazil",3042,"X2020",35.5788269042969,22.2356395721436,11.4378070831299,-25.42,0.08,0.721071663379356,0.798289913058281,-0.162968968510898,-0.055584475489817,-0.105220713033189,23.8635445398908,0.000262984878369494,"IDC3ZD",1
"9892","CR250198","Brazil",3042,"X2025",61.8391494750977,43.2836227416992,14.3418769836426,-25.42,0.2,0.721071663379356,0.841031959474087,-0.265962929867706,-0.0691986385776133,-0.194601516682518,31.2990277752585,0.000657462195923734,"IDC3ZD",1
"9893","CR250198","Brazil",3042,"X2030",53.8326072692871,38.8359184265137,11.7977094650269,-25.42,0.52,0.721071663379356,0.883774005889893,-0.235981317321118,-0.0572824342669547,-0.176490004928896,27.2259778575064,0.00170940170940171,"IDC3ZD",1
"9894","CR250198","Brazil",3042,"X2035",90.4675445556641,54.8807792663574,26.5498447418213,-25.42,1.36,0.721071663379356,0.927173622250557,-0.363860705286973,-0.12431533447187,-0.239974958066265,61.9878492626096,0.00447074293228139,"IDC3ZD",1
"9895","CR250198","Brazil",3042,"X2040",103.443405151367,54.699649810791,36.7294883728027,-25.42,1.36,0.721071663379356,0.970573238611221,-0.403822612255909,-0.167770838727332,-0.239286331676713,87.5720640457444,0.00447074293228139,"IDC3ZD",1
"9896","CR250198","Brazil",3042,"X2045",123.807754516602,71.4930648803711,37.1485824584961,-25.42,3.48,0.721071663379356,1.01200014513731,-0.461538226864371,-0.169512924442479,-0.300553047736332,92.2580326056525,0.011439842209073,"IDC3ZD",1
"9897","CR250198","Brazil",3042,"X2050",127.321273803711,68.1908569335938,42.6709251403809,-25.42,3.37,0.721071663379356,1.0534270516634,-0.470915100270214,-0.192130404910316,-0.288908584756479,108.848227823812,0.0110782380013149,"IDC3ZD",1
"9898","CR250202","Brazil",3025,"X2015",49.9024772644043,24.4883728027344,22.2377853393555,-70.88,6.03,0.0319669421487603,3.0997527089119,-0.220819370412697,-0.105230312921971,-0.115242660311032,175.423878186757,0.0199338842975207,"IDC3ZD",1
"9899","CR250202","Brazil",3025,"X2020",59.4575729370117,34.3257293701172,21.045129776001,-70.88,8.63,0.0319669421487603,3.30676607084274,-0.257169852985046,-0.0998786117145213,-0.157708097150821,177.622004937321,0.0285289256198347,"IDC3ZD",1
"9900","CR250202","Brazil",3025,"X2025",86.6603927612305,59.0947380065918,21.045129776001,-70.88,8.28,0.0319669421487603,3.48381697249413,-0.351635320424059,-0.0998786117145213,-0.255821006209649,187.132244081411,0.0273719008264463,"IDC3ZD",1
"9901","CR250202","Brazil",3025,"X2030",81.3037033081055,54.1959342956543,21.0453414916992,-70.88,7.91,0.0319669421487603,3.66086787414551,-0.334035235861648,-0.0998795645631581,-0.237368000571341,196.644359207946,0.0261487603305785,"IDC3ZD",1
"9902","CR250202","Brazil",3025,"X2035",99.7638931274414,71.1097869873047,21.0453414916992,-70.88,7.91,0.0319669421487603,3.8406426358223,-0.392752887185943,-0.0998795645631581,-0.299211349768151,206.301001847621,0.0261487603305785,"IDC3ZD",1
"9903","CR250202","Brazil",3025,"X2040",102.353202819824,73.4895553588867,21.0453414916992,-70.88,NA,0.0319669421487603,4.02041739749908,-0.400563968982827,-0.0998795645631581,-0.307500509592412,215.957644487297,NA,"IDC3ZD",1
"9904","CR250202","Brazil",3025,"X2045",124.99308013916,89.7021331787109,24.6442832946777,-70.88,NA,0.0319669421487603,4.19202057909965,-0.464720051487631,-0.115932106306863,-0.361421499506959,261.365301219122,NA,"IDC3ZD",1
"9905","CR250202","Brazil",3025,"X2050",120.354835510254,85.4755935668945,24.6443653106689,-70.88,NA,0.0319669421487603,4.36362376070023,-0.45216118995236,-0.115932468845312,-0.34778301140851,272.065316386104,NA,"IDC3ZD",1
"9906","CR250203","Brazil",3020,"X2015",51.1038398742676,15.6952667236328,32.3296508789062,-40.2,14.64,0.612715231788079,2.30213683128357,-0.225485733769233,-0.149259603886785,-0.0754760601907807,184.796701757137,0.048476821192053,"IDC3ZD",1
"9907","CR250203","Brazil",3020,"X2020",57.4136848449707,26.0512371063232,27.1554946899414,-53.92,15.41,0.56728476821192,2.45588234901428,-0.24953962258936,-0.126963115238982,-0.122129495611527,167.689521551171,0.0510264900662252,"IDC3ZD",1
"9908","CR250203","Brazil",3020,"X2025",86.0538864135742,51.2804260253906,27.1553344726562,-53.92,17.32,0.56728476821192,2.58737522602081,-0.349666149677953,-0.126962415860704,-0.226169274431609,176.666982393464,0.0573509933774834,"IDC3ZD",1
"9909","CR250203","Brazil",3020,"X2030",81.6968154907227,43.8271560668945,30.4792079925537,-53.92,17.54,0.56728476821192,2.71886810302734,-0.335342944559959,-0.141351845589345,-0.196787349733149,206.685695656125,0.0580794701986755,"IDC3ZD",1
"9910","CR250203","Brazil",3020,"X2035",104.448394775391,63.8233642578125,30.4792079925537,-53.92,17.53,0.56728476821192,2.85238394737244,-0.406810858520694,-0.141351845589345,-0.2732093602726,216.835439639238,0.058046357615894,"IDC3ZD",1
"9911","CR250203","Brazil",3020,"X2040",107.534088134766,66.5528335571289,30.4792079925537,-53.92,NA,0.56728476821192,2.98589979171753,-0.415892618528599,-0.141351845589345,-0.283060748408418,226.985183622352,NA,"IDC3ZD",1
"9912","CR250203","Brazil",3020,"X2045",127.52906036377,84.3155212402344,30.4792079925537,-53.92,NA,0.56728476821192,3.11334673404694,-0.471464498483353,-0.141351845589345,-0.343988924109508,236.673575606232,NA,"IDC3ZD",1
"9913","CR250203","Brazil",3020,"X2050",120.69556427002,78.2304840087891,30.4792079925537,-53.92,NA,0.56728476821192,3.24079367637634,-0.45309371757086,-0.141351845589345,-0.323722929997429,246.361967590113,NA,"IDC3ZD",1
"9914","CR250204","Brazil",3014,"X2015",63.4380645751953,16.0301761627197,43.5193748474121,-41.85,49.42,0.434074319840743,2.77672766208649,-0.271807849688024,-0.195550329303123,-0.0770229236519007,292.020026682142,0.163968148639682,"IDC3ZD",1
"9915","CR250204","Brazil",3014,"X2020",66.0266265869141,26.5676860809326,34.3958892822266,-42.41,69.98,0.432216323822163,2.96216817378998,-0.281171972623482,-0.158003520959892,-0.124393447923058,251.708148009945,0.232183145321831,"IDC3ZD",1
"9916","CR250204","Brazil",3014,"X2025",92.6405258178711,52.1962394714355,31.8179054260254,-42.41,109.82,0.432216323822163,3.12076861143112,-0.370734887827708,-0.147080003928569,-0.229704596931753,246.851630348715,0.364366290643663,"IDC3ZD",1
"9917","CR250204","Brazil",3014,"X2030",92.9052886962891,44.630199432373,39.2016143798828,-42.41,110.46,0.432216323822163,3.27936904907227,-0.371567366894182,-0.17799440049511,-0.200005956655948,313.918876540229,0.366489714664897,"IDC3ZD",1
"9918","CR250204","Brazil",3014,"X2035",116.684379577637,64.9221038818359,39.2014503479004,-42.41,110.31,0.432216323822163,3.44040949344635,-0.442014274175769,-0.177993726318793,-0.277191181168291,329.333288259814,0.36599203715992,"IDC3ZD",1
"9919","CR250204","Brazil",3014,"X2040",119.904624938965,67.690544128418,39.2014503479004,-42.41,NA,0.432216323822163,3.60144993782043,-0.450926586776964,-0.177993726318793,-0.287127517254599,344.748888986869,NA,"IDC3ZD",1
"9920","CR250204","Brazil",3014,"X2045",140.747802734375,85.7199630737305,39.2004089355469,-42.41,NA,0.432216323822163,3.7551703619957,-0.505267968584247,-0.177989446070209,-0.348579434474909,359.455136496887,NA,"IDC3ZD",1
"9921","CR250204","Brazil",3014,"X2050",133.629165649414,79.5412368774414,39.2004089355469,-42.41,NA,0.432216323822163,3.90889078617096,-0.487341746463898,-0.177989446070209,-0.328140598553413,374.169674248222,NA,"IDC3ZD",1
"9922","CR250205","Brazil",3009,"X2015",78.9798202514648,17.5749416351318,55.9333572387695,-49.89,45.38,0.433665669657694,2.94915065479279,-0.326251983852872,-0.243964379004617,-0.0841243787376436,386.940489409501,0.150814223994683,"IDC3ZD",1
"9923","CR250205","Brazil",3009,"X2020",92.1927337646484,28.2334060668945,55.4681091308594,-49.89,34.21,0.433665669657694,3.14610623455048,-0.369324409831829,-0.242203611102893,-0.131655740248176,409.802680857556,0.113692256563642,"IDC3ZD",1
"9924","CR250205","Brazil",3009,"X2025",130.314041137695,52.9505615234375,61.1081008911133,-49.89,68.42,0.433665669657694,3.31455508565903,-0.478773299260096,-0.263274936422451,-0.232604379115626,469.30540448584,0.227384513127285,"IDC3ZD",1
"9925","CR250205","Brazil",3009,"X2030",104.152900695801,45.5338745117188,47.2375679016113,-49.89,128.74,0.433665669657694,3.48300393676758,-0.405933791362939,-0.210367664148149,-0.203612476118715,394.052192208893,0.427849783981389,"IDC3ZD",1
"9926","CR250205","Brazil",3009,"X2035",126.016784667969,66.4591903686523,44.5549278259277,-49.89,128.74,0.433665669657694,3.65404430866241,-0.467452894000313,-0.199704815807168,-0.282724987422914,392.448926090488,0.427849783981389,"IDC3ZD",1
"9927","CR250205","Brazil",3009,"X2040",126.410865783691,66.7901077270508,44.5549278259277,-49.89,NA,0.433665669657694,3.82508468055725,-0.468501194660946,-0.199704815807168,-0.28391079989959,410.818875822383,NA,"IDC3ZD",1
"9928","CR250205","Brazil",3009,"X2045",126.847023010254,86.7340545654297,27.8628635406494,-49.89,NA,0.433665669657694,3.98835049009323,-0.469659016944978,-0.1300454566341,-0.351874075014008,278.939037685003,NA,"IDC3ZD",1
"9929","CR250205","Brazil",3009,"X2050",119.969116210938,80.5766220092773,27.8616886138916,-49.89,NA,0.433665669657694,4.15161629962921,-0.451103610448351,-0.130040345954733,-0.331609777140311,290.346183968824,NA,"IDC3ZD",1
"9930","CR250206","Brazil",3003,"X2015",86.816162109375,16.8529300689697,63.5172805786133,-120.73,127.91,0.316383616383616,2.69684308481216,-0.352140100542854,-0.272096214935738,-0.0808120395083128,394.638067902189,0.425940725940726,"IDC3ZD",1
"9931","CR250206","Brazil",3003,"X2020",101.009407043457,27.3689422607422,63.517333984375,-120.73,127.91,0.316383616383616,2.87694859838486,-0.396522809921272,-0.272096409306993,-0.12789435623413,420.993810782466,0.425940725940726,"IDC3ZD",1
"9932","CR250206","Brazil",3003,"X2025",134.049392700195,52.9595832824707,63.0468978881836,-120.73,126.18,0.316383616383616,3.03098620867729,-0.48841777995179,-0.270382233453798,-0.232638994626762,440.740448556231,0.42017982017982,"IDC3ZD",1
"9933","CR250206","Brazil",3003,"X2030",123.465202331543,44.7986450195312,63.0468978881836,-120.73,2.67,0.316383616383616,3.18502381896973,-0.460615180326209,-0.270382233453798,-0.200679450330314,463.139298561044,0.00889110889110889,"IDC3ZD",1
"9934","CR250206","Brazil",3003,"X2035",149.97607421875,65.3812561035156,63.0469741821289,-120.73,2.67,0.316383616383616,3.34143123865128,-0.52757693518476,-0.270382511780834,-0.278848674211352,485.883246417968,0.00889110889110889,"IDC3ZD",1
"9935","CR250206","Brazil",3003,"X2040",152.313705444336,67.2177810668945,63.0469741821289,-120.73,2.67,0.316383616383616,3.49783865833282,-0.533066545517564,-0.270382511780834,-0.285440425166024,508.626717526895,0.00889110889110889,"IDC3ZD",1
"9936","CR250206","Brazil",3003,"X2045",175.674072265625,85.7425994873047,63.0469741821289,-120.73,2.67,0.316383616383616,3.64713664984703,-0.584540590971706,-0.270382511780834,-0.348653159429318,530.336394494506,0.00889110889110889,"IDC3ZD",1
"9937","CR250206","Brazil",3003,"X2050",166.978424072266,78.8121643066406,63.0465507507324,-120.73,NA,0.316383616383616,3.79643464136124,-0.566078709819913,-0.270380967064439,-0.325686957759898,552.04291757982,NA,"IDC3ZD",1
"9938","CR250207","Brazil",2997,"X2015",77.1819000244141,17.2539710998535,54.1865844726562,-114.84,160.88,0.0127794461127794,3.12410072517395,-0.320167952386263,-0.237332347366933,-0.082653353221726,398.75189525005,0.536803470136803,"IDC3ZD",3
"9939","CR250207","Brazil",2997,"X2020",92.2609481811523,28.0362415313721,55.1037139892578,-114.84,NA,0.0127794461127794,3.33274014091492,-0.369539478989634,-0.240821665937738,-0.130799284697648,431.636146478939,NA,"IDC3ZD",3
"9940","CR250207","Brazil",2997,"X2025",124.479370117188,53.3431091308594,55.1034698486328,-114.84,NA,0.0127794461127794,3.51118174648285,-0.463343390863043,-0.240820739205807,-0.234109098522182,454.745063339844,NA,"IDC3ZD",3
"9941","CR250207","Brazil",2997,"X2030",114.564277648926,45.4691467285156,55.1036338806152,-114.84,NA,0.0127794461127794,3.68962335205078,-0.436067879383862,-0.240821361853948,-0.203354692411588,477.856876734447,NA,"IDC3ZD",3
"9942","CR250207","Brazil",2997,"X2035",140.889007568359,66.5095596313477,55.1035919189453,-114.84,NA,0.0127794461127794,3.87081021308899,-0.505617138080505,-0.240821202571914,-0.282905607745344,501.322731064642,NA,"IDC3ZD",3
"9943","CR250207","Brazil",2997,"X2040",143.101470947266,68.2967376708984,55.1036758422852,-114.84,NA,0.0127794461127794,4.0519970741272,-0.511056019188025,-0.240821521135948,-0.289284939542568,524.789595658185,NA,"IDC3ZD",3
"9944","CR250207","Brazil",2997,"X2045",165.253662109375,86.3331146240234,55.1030082702637,-114.84,NA,0.0127794461127794,4.22494816875458,-0.562320473272017,-0.24081898710016,-0.350573473940347,547.183393792273,NA,"IDC3ZD",3
"9945","CR250207","Brazil",2997,"X2050",157.273300170898,79.8097152709961,55.1013984680176,-114.84,NA,0.0127794461127794,4.39789926338196,-0.544503160508749,-0.240812876419069,-0.329041892137409,569.568261082813,NA,"IDC3ZD",3
"9946","CR250208","Brazil",2991,"X2015",66.1944961547852,17.8609600067139,43.6980590820312,-39,54.75,0.346573052490806,2.87393197345734,-0.281775066237062,-0.196268720710781,-0.0854332288954247,303.353055499703,0.183049147442327,"IDC3ZD",3
"9947","CR250208","Brazil",2991,"X2020",89.7846145629883,29.8045692443848,51.3916397094727,-39,15.4,0.346573052490806,3.06586416149139,-0.361684799403329,-0.226599457644106,-0.138450568475397,373.622113406754,0.0514877967235038,"IDC3ZD",3
"9948","CR250208","Brazil",2991,"X2025",122.097480773926,55.7803344726562,51.3914375305176,-39,20.99,0.346573052490806,3.23001669073105,-0.456913897712234,-0.226598675817143,-0.24338570434683,393.625234181969,0.070177198261451,"IDC3ZD",3
"9949","CR250208","Brazil",2991,"X2030",112.31893157959,47.841869354248,51.3914375305176,-39,33.16,0.346573052490806,3.3941692199707,-0.42970109330871,-0.226598675817143,-0.212749943137117,413.629644050482,0.110865931126713,"IDC3ZD",3
"9950","CR250208","Brazil",2991,"X2035",138.786895751953,69.4658203125,51.391529083252,-39,52.39,0.346573052490806,3.56084717273712,-0.500393494180955,-0.226599029852092,-0.293427244208083,433.942492056104,0.175158809762621,"IDC3ZD",3
"9951","CR250208","Brazil",2991,"X2040",141.658645629883,70.3503112792969,52.7750205993652,-39,82.78,0.346573052490806,3.72752512550354,-0.507515961557708,-0.231930536759514,-0.296545130869367,464.942568510097,0.276763624205951,"IDC3ZD",3
"9952","CR250208","Brazil",2991,"X2045",149.279388427734,88.9972229003906,41.9243011474609,-39,130.79,0.346573052490806,3.88662680768967,-0.52592841341447,-0.189108894474655,-0.35916682574167,395.280686834942,0.437278502173186,"IDC3ZD",3
"9953","CR250208","Brazil",2991,"X2050",132.358322143555,82.6531982421875,34.9691047668457,-39,NA,0.346573052490806,4.04572848987579,-0.484073832881309,-0.160413293112445,-0.338513690119327,349.026085267681,NA,"IDC3ZD",3
"9954","CR250209","Brazil",2985,"X2015",55.5141868591309,20.9010276794434,30.9930839538574,-18.44,6.65,0.0144723618090452,3.19497041273117,-0.242378178673392,-0.14355520696991,-0.0992298311199372,246.664464780178,0.0222780569514238,"IDC3ZD",3
"9955","CR250209","Brazil",2985,"X2020",76.2958297729492,31.9269638061523,37.9330139160156,-19.74,7.53,0.0101172529313233,3.40834277772903,-0.317149375879624,-0.172763845897998,-0.147544967512357,316.677294972211,0.0252261306532663,"IDC3ZD",3
"9956","CR250209","Brazil",2985,"X2025",105.351547241211,59.6137351989746,35.2536430358887,-19.74,7.75,0.0101172529313233,3.59083230042458,-0.409483520604673,-0.161606916573678,-0.257749636784776,312.087134103372,0.025963149078727,"IDC3ZD",3
"9957","CR250209","Brazil",2985,"X2030",97.0744552612305,52.4366073608398,35.2536697387695,-19.74,8.11,0.0101172529313233,3.77332182312012,-0.3845319700545,-0.161607028511224,-0.230629812241525,327.947927103145,0.0271691792294807,"IDC3ZD",3
